Sphere 1x,Sphere 1y,Sphere 1z,Sphere 2x,Sphere 2y,Sphere 2z,Sphere 3x,Sphere 3y,Sphere 3z,Sphere 4x,Sphere 4y,Sphere 4z,Sphere 5x,Sphere 5y,Sphere 5z,Sphere 6x,Sphere 6y,Sphere 6z,Sphere 7x,Sphere 7y,Sphere 7z,Sphere 8x,Sphere 8y,Sphere 8z,Sphere 9x,Sphere 9y,Sphere 9z,Sphere 10x,Sphere 10y,Sphere 10z,ME_Coupling_coefficient_pred
-10.77660433,14.70706186,-20.0076791,23.73394208,-7.302225667,-2.613126076,-8.010354187,-18.54670593,-11.69234734,-15.07274325,18.02402771,23.65869458,-26.36374969,-3.213610976,13.19518136,-3.485948418,-23.25647279,7.698162417,6.303568942,21.04401738,-13.17217965,11.21285506,-4.99723438,3.317312891,-11.73504745,-30,14.37832919,-9.879422587,28.01207187,-13.72519003,70.91086
29.04875798,-20.5013097,1.42342166,0.715005757,-16.13152726,-18.27791263,25.88737903,-19.82159871,6.047009032,-7.568518888,-3.599897164,-24.19781569,0.990302441,19.2444502,-29.72857668,26.13816333,19.10231978,2.850414273,5.586338056,-8.316896045,12.8758411,12.928428,16.11998025,24.49701445,12.90391528,-23.58884842,-23.55502474,13.67455723,-13.46610953,-7.055511774,70.88381
-26.07724202,-11.3493097,8.66042166,25.55800576,-11.57352726,-26.96791263,-11.84862097,28.24940129,-28.93699097,9.130481112,-10.01489716,5.729184315,22.38230244,-19.6775498,2.13542332,22.15716333,21.80331978,18.77041427,4.165338056,2.678103955,-21.2521589,16.164428,-3.078019748,-1.472985555,3.92591528,18.41015158,15.43397526,21.99055723,25.69089047,-19.27451177,70.81426
28.70739567,-20.97093814,1.458320902,0.416942076,-14.60222567,-17.42912608,27.85264581,-20.30470593,7.426652663,-7.009743254,-1.765972291,-24.93630542,2.342250313,18.29438902,-30,23.54905158,21.45252721,2.095162417,3.867568942,-8.125982623,14.33582035,14.53085506,19.47376562,26.19931289,12.46195255,-24.34526041,-24.38367081,13.92057741,-14.89592813,-7.61819003,70.611595
-18.551,-10.91,-24.379,23.952,-21.823,24.755,-15.647,8.438,-23.135,-21.448,22.712,3.474,-16.174,-27.817,5.055,-6.519,-28.3,-10.414,-29.341,15.453,1.165,3.107,-9.768,2.122,13.864,14.254,26.755,29.221,9.871,20.563,70.52779
23.499,-2.479,23.401,8.657,10.121,-11.513,10.493,17.053,-0.563,29.487,-6.523,-24.526,-19.828,16.135,-18.438,21.288,-17.579,-3.571,16.455,8.016,21.797,2.571,6.727,-1.062,-17.972,-17.858,7.157,-14.398,27.582,21.292,70.518234
28.825,-20.056,0.61,0.007,-14.758,-16.8,27.877,-21.221,5.657,-7.521,-2.776,-24.259,1.723,19.014,-29.793,25.571,18.624,1.928,4.509,-9.166,13.525,13.476,17.744,26.716,12.213,-23.709,-23.73,14.233,-14.829,-8.307,70.42646
-18.66860433,-11.82493814,-23.5306791,24.36194208,-21.66722567,24.12587392,-15.67135419,9.354294066,-21.36534734,-20.93674325,23.72202771,2.796694576,-15.55474969,-28.53661098,3.151181359,-8.540948418,-25.47147279,-10.24683758,-29.98243106,16.49301738,1.975820354,4.161855059,-8.03823438,1.605312891,14.11295255,13.61773959,26.10132919,28.90857741,9.804071872,21.25180997,70.3751
23.38139567,-3.393938141,24.2493209,9.066942076,10.27677433,-12.14212608,10.46864581,17.96929407,1.206652663,29.99825675,-5.512972291,-25.20330542,-19.20874969,15.41538902,-20.34181864,19.26605158,-14.75047279,-3.403837583,15.81356894,9.056017377,22.60782035,3.625855059,8.45676562,-1.578687109,-17.72304745,-18.49426041,6.503329187,-14.71042259,27.51507187,21.98080997,70.362076
-26.301,-10.904,7.847,24.85,-10.2,-25.49,-9.859,26.85,-29.327,9.178,-9.191,5.668,23.115,-19.908,2.071,21.59,21.325,17.848,3.088,1.829,-20.603,16.712,-1.454,0.746,3.235,18.29,15.259,22.549,24.328,-20.526,70.05682
-29.74024202,-21.8813097,13.65042166,-15.51499424,5.80847274,-29.55791263,-21.47862097,-14.59859871,11.70400903,-29.21351889,17.97010284,1.013184315,-26.50669756,16.2714502,-23.34757668,-4.339836665,-2.322680224,-14.12358573,17.24333806,17.60010395,-16.3751589,13.969428,-19.56301975,-3.245985555,23.73791528,-22.02184842,-27.74402474,-2.700442768,13.62889047,0.787488226,69.97286
-10.78424202,-18.4393097,29.35842166,8.360005757,-30,-2.020912631,-19.94962097,-21.73259871,3.781009032,4.942481112,-6.638897164,22.79818431,-7.927697559,-2.259549799,6.20942332,20.33616333,-26.95568022,-22.24758573,-27.41566194,-10.67089605,4.519841104,4.536428004,-19.71601975,-26.50698555,21.59791528,-24.60984842,4.142975261,-5.791442768,15.99889047,7.544488226,69.728355
-26.41860433,-11.81893814,8.695320902,25.25994208,-10.04422567,-26.11912608,-9.883354187,27.76629407,-27.55734734,9.689256746,-8.180972291,4.990694576,23.73425031,-20.62761098,0.167181359,19.56805158,24.15352721,18.01516242,2.446568942,2.869017377,-19.79217965,17.76685506,0.27576562,0.229312891,3.483952547,17.65373959,14.60532919,22.23657741,24.26107187,-19.83719003,69.7219
-29.964,-21.436,12.837,-16.223,7.182,-28.08,-19.489,-15.998,11.314,-29.166,18.794,0.952,-25.774,16.041,-23.412,-4.907,-2.801,-15.046,16.166,16.751,-15.726,14.517,-17.939,-1.027,23.047,-22.142,-27.919,-2.142,12.266,-0.464,69.427895
-7.151242015,-7.037309696,-2.52857834,6.162005757,-3.12752726,25.50408737,-17.31662097,9.620401294,-25.47699097,-18.12251889,-13.97889716,24.78918431,-22.75369756,3.688450201,18.31442332,6.120163335,-14.53868022,-17.66558573,-28.39866194,-3.092896045,24.7658411,-18.677572,-19.39401975,0.842014445,-1.23908472,-1.906848418,16.82197526,9.543557232,29.79789047,-25.72751177,69.42301
-20.77624202,15.6996903,-14.70257834,27.27900576,8.03847274,-29.98491263,1.607379035,-9.050598706,-26.67699097,14.59148111,-9.792897164,-13.38781569,-5.217697559,-3.744549799,5.00042332,13.24116333,-26.50468022,-12.38458573,-24.72366194,-10.61189605,-9.516158896,-25.750572,23.09298025,22.00701445,-3.81408472,-19.85084842,-8.218024739,8.769557232,10.44589047,26.89548823,69.37432
15.83875798,-18.2533097,-8.01757834,6.310005757,-17.49652726,-6.850912631,25.75737903,11.09540129,6.901009032,23.15248111,-26.86589716,13.33718431,-11.23469756,6.527450201,21.00742332,-8.718836665,-6.482680224,21.54441427,16.20633806,-7.323896045,-24.4051589,24.809428,24.22798025,-27.85598555,-1.70308472,-20.70784842,-12.92902474,12.97355723,15.58589047,-27.94151177,69.35308
15.97375798,-15.9113097,24.24642166,-21.00299424,-15.11052726,1.006087369,5.874379035,20.15240129,-27.19199097,2.973481112,-26.41889716,8.265184315,-8.629697559,-19.2675498,3.18942332,26.15416333,15.67831978,-11.41858573,-2.500661944,-5.135896045,-22.0041589,-8.020571996,21.75198025,20.31701445,4.17991528,-26.91384842,-20.15202474,28.97155723,2.36089047,25.77048823,69.34167
-12.45924202,-1.020309696,29.82842166,6.841005757,7.12347274,-17.37391263,-11.21462097,-17.77959871,-11.81699097,-3.163518888,-13.02089716,-6.386815685,-18.79669756,21.9274502,-23.41257668,25.49416333,-11.15968022,27.86541427,-1.310661944,-11.60489605,16.7188411,3.497428004,-6.132019748,-24.21298555,11.62791528,0.036151582,-1.748024739,-9.490442768,22.14989047,-9.474511774,69.304146
-30,-22.35093814,13.6853209,-15.81305792,7.337774333,-28.70912608,-19.51335419,-15.08170593,13.08365266,-28.65474325,19.80402771,0.274694576,-25.15474969,15.32138902,-25.31581864,-6.928948418,0.027527211,-14.87883758,15.52456894,17.79101738,-14.91517965,15.57185506,-16.20923438,-1.543687109,23.29595255,-22.77826041,-28.57267081,-2.454422587,12.19907187,0.22480997,69.27536
18.26875798,-28.8673097,12.82742166,27.03400576,13.10047274,-30,12.29937903,-16.01059871,26.80700903,24.18248111,-11.28589716,-19.74481569,9.451302441,-11.5285498,-28.68857668,-1.150836665,-14.69968022,22.08341427,0.352338056,-3.651896045,-0.729158896,-6.162571996,-13.80101975,-5.988985555,-22.19008472,12.72915158,-26.94802474,-20.84444277,8.20389047,-15.81351177,69.203445
-18.39824202,-29.9783097,-28.70057834,4.210005757,-7.86152726,-10.77291263,-0.481620965,-1.865598706,0.422009032,2.885481112,-5.392897164,-4.885815685,-23.37869756,9.512450201,-17.84457668,0.242163335,-6.652680224,-28.17058573,15.47933806,0.810103955,4.068841104,9.826428004,10.92798025,-22.08598555,-11.80508472,-2.327848418,-26.91702474,-1.316442768,22.64889047,-23.01251177,69.149666
15.63239567,-16.38093814,24.2813209,-21.30105792,-13.58122567,1.854873924,7.839645813,19.66929407,-25.81234734,3.532256746,-24.58497229,7.526694576,-7.277749687,-20.21761098,1.221181359,23.56505158,18.02852721,-12.17383758,-4.219431058,-4.944982623,-20.54417965,-6.418144941,25.10576562,22.01931289,3.737952547,-27.67026041,-20.98067081,29.21757741,0.931071872,25.20780997,69.110374
-24.10724202,-1.749309696,24.07042166,17.38900576,21.84147274,12.96708737,-9.440620965,-2.943598706,-6.351990968,0.498481112,25.80110284,17.55318431,-26.81569756,-3.209549799,-7.07257668,-7.890836665,6.218319776,2.731414273,10.58933806,1.239103955,11.8798411,-0.195571996,4.423980252,14.61301445,-24.22508472,-28.89684842,4.269975261,22.93055723,26.44189047,2.357488226,69.06911
15.75,-15.466,23.433,-21.711,-13.737,2.484,7.864,18.753,-27.582,3.021,-25.595,8.204,-7.897,-19.498,3.125,25.587,15.2,-12.341,-3.578,-5.985,-21.355,-7.473,23.376,22.536,3.489,-27.034,-20.327,29.53,0.998,24.519,69.01364
-16.22324202,-12.1443097,-8.41157834,17.97200576,-18.82352726,-22.69491263,-1.403620965,10.50840129,14.15400903,3.744481112,-13.97689716,29.94918431,10.24030244,12.2054502,-5.53057668,-0.862836665,-13.55268022,20.37041427,-18.40766194,-4.639896045,0.931841104,25.125428,-18.60001975,-2.995985555,2.90691528,-18.72684842,18.01897526,-7.652442768,13.24889047,-26.19651177,69.00551
-12.683,-0.575,29.015,6.133,8.497,-15.896,-9.225,-19.179,-12.207,-3.116,-12.197,-6.448,-18.064,21.697,-23.477,24.927,-11.638,26.943,-2.388,-12.454,17.368,4.045,-4.508,-21.994,10.937,-0.084,-1.923,-8.932,20.787,-10.726,68.857155
15.49739567,-18.72293814,-7.982679098,6.011942076,-15.96722567,-6.002126076,27.72264581,10.61229407,8.280652663,23.71125675,-25.03197229,12.59869458,-9.882749687,5.577389024,19.03918136,-11.30794842,-4.132472789,20.78916242,14.48756894,-7.132982623,-22.94517965,26.41185506,27.58176562,-26.15368711,-2.145047453,-21.46426041,-13.75767081,13.21957741,14.15607187,-28.50419003,68.8037
-26.57124202,19.9796903,4.13542166,27.17200576,-30,-8.491912631,11.72237903,-10.43759871,-12.32199097,-7.145518888,-21.96089716,-3.735815685,2.766302441,-12.4415498,-8.54857668,-15.18383667,3.001319776,-6.864585727,23.34333806,25.50510395,-12.6831589,14.199428,1.540980252,17.30201445,-26.38308472,-21.71884842,-14.55802474,12.36555723,-22.11710953,-22.33551177,68.77705
-11.008,-17.994,28.545,7.652,-29.395,-0.543,-17.96,-23.132,3.391,4.99,-5.815,22.737,-7.195,-2.49,6.145,19.769,-27.434,-23.17,-28.493,-11.52,5.169,5.084,-18.092,-24.288,20.907,-24.73,3.968,-5.233,14.636,6.293,68.77641
9.218757985,-30,9.63642166,-11.14799424,14.14747274,-3.536912631,-30,16.95340129,-22.17499097,8.202481112,25.67310284,21.64818431,-29.42069756,3.966450201,20.25442332,-1.445836665,-5.750680224,4.801414273,-19.16866194,18.51210395,-12.6961589,-6.526571996,19.70598025,1.913014445,-28.52708472,-23.37084842,4.081975261,5.220557232,16.21989047,4.177488226,68.775475
-26.91260433,19.51006186,4.170320902,26.87394208,-29.07922567,-7.643126076,13.68764581,-10.92070593,-10.94234734,-6.586743254,-20.12697229,-4.474305424,4.118250313,-13.39161098,-10.51681864,-17.77294842,5.351527211,-7.619837583,21.62456894,25.69601738,-11.22317965,15.80185506,4.89476562,19.00431289,-26.82504745,-22.47526041,-15.38667081,12.61157741,-23.54692813,-22.89819003,68.76243
-11.12560433,-18.90893814,29.3933209,8.061942076,-29.23922567,-1.172126076,-17.98435419,-22.21570593,5.160652663,5.501256746,-4.804972291,22.05969458,-6.575749687,-3.209610976,4.241181359,17.74705158,-24.60547279,-23.00283758,-29.13443106,-10.47998262,5.979820354,6.138855059,-16.36223438,-24.80468711,21.15595255,-25.36626041,3.314329187,-5.545422587,14.56907187,6.98180997,68.74888
24.65875798,24.4286903,17.41642166,16.67900576,-17.48652726,-25.68991263,-26.14862097,-8.060598706,11.20200903,-6.532518888,-21.60289716,-25.45081569,-26.94669756,-0.592549799,23.10442332,9.462163335,-4.250680224,25.88441427,3.272338056,-27.41989605,-23.2401589,0.267428004,-6.581019748,11.68501445,-17.54708472,-4.445848418,-7.383024739,-23.18944277,29.37989047,-24.01751177,68.67259
17.92739567,-29.33693814,12.8623209,26.73594208,14.62977433,-30,14.26464581,-16.49370593,28.18665266,24.74125675,-9.451972291,-20.48330542,10.80325031,-12.47861098,-30,-3.739948418,-12.34947279,21.32816242,-1.366431058,-3.460982623,0.730820354,-4.560144941,-10.44723438,-4.286687109,-22.63204745,11.97273959,-27.77667081,-20.59842259,6.774071872,-16.37619003,68.67219
18.045,-28.422,12.014,26.326,14.474,-29.477,14.289,-17.41,26.417,24.23,-10.462,-19.806,10.184,-11.759,-28.753,-1.718,-15.178,21.161,-0.725,-4.501,-0.08,-5.615,-12.177,-3.77,-22.881,12.609,-27.123,-20.286,6.841,-17.065,68.66633
-21,16.145,-15.516,26.571,9.412,-28.507,3.597,-10.45,-27.067,14.639,-8.969,-13.449,-4.485,-3.975,4.936,12.674,-26.983,-13.307,-25.801,-11.461,-8.867,-25.203,24.717,24.226,-4.505,-19.971,-8.393,9.328,9.083,25.644,68.65552
19.80175798,-25.9703097,18.07042166,-16.11999424,10.94347274,-7.230912631,5.616379035,-21.37759871,15.35800903,-7.030518888,-20.21789716,-20.22981569,-20.42469756,-21.5165498,11.05742332,-0.658836665,-28.44268022,-7.614585727,20.55133806,29.61810395,-5.694158896,17.555428,13.84598025,7.110014445,-13.88508472,21.77015158,-11.50102474,20.22655723,-11.62510953,13.03948823,68.63273
-21.11760433,15.23006186,-14.6676791,26.98094208,9.567774333,-29.13612608,3.572645813,-9.533705934,-25.29734734,15.15025675,-7.958972291,-14.12630542,-3.865749687,-4.694610976,3.032181359,10.65205158,-24.15447279,-13.13983758,-26.44243106,-10.42098262,-8.056179646,-24.14814494,26.44676562,23.70931289,-4.256047453,-20.60726041,-9.046670813,9.015577413,9.016071872,26.33280997,68.63091
-12.80060433,-1.489938141,29.8633209,6.542942076,8.652774333,-16.52512608,-9.249354187,-18.26270593,-10.43734734,-2.604743254,-11.18697229,-7.125305424,-17.44474969,20.97738902,-25.38081864,22.90505158,-8.809472789,27.11016242,-3.029431058,-11.41398262,18.17882035,5.099855059,-2.77823438,-22.51068711,11.18595255,-0.720260413,-2.576670813,-9.244422587,20.72007187,-10.03719003,68.60915
